"time","scenario","pop_mean","inc_mean","prev_mean","mort_mean","prev_ltbi_mean","ari_all_mean","inc_decline_mean","mort_decline_mean","inc_decline_prop_acf_mean","mort_decline_prop_acf_mean","inc_decline0_mean","mort_decline0_mean","pop_lb","inc_lb","prev_lb","mort_lb","prev_ltbi_lb","ari_all_lb","inc_decline_lb","mort_decline_lb","inc_decline_prop_acf_lb","mort_decline_prop_acf_lb","inc_decline0_lb","mort_decline0_lb","pop_ub","inc_ub","prev_ub","mort_ub","prev_ltbi_ub","ari_all_ub","inc_decline_ub","mort_decline_ub","inc_decline_prop_acf_ub","mort_decline_prop_acf_ub","inc_decline0_ub","mort_decline0_ub"
-106,"ACF",1834683.95378345,315.44829534811,281.051676049723,54.906976399181,0.320487082184776,0.224604374636359,0,0,NA,NA,-0.179961286155465,-0.324566028908796,1833849.86521216,275.893272388635,244.181764782104,44.5303347267605,0.291360625617566,0.197446428022032,0,0,NA,NA,-0.227284432501941,-0.413984861235836,1837822.27944473,337.681280574411,289.985283281997,56.4576170185071,0.336567723587346,0.23019694924525,0,0,NA,NA,-0.109640223774769,-0.202591690773181
-106,"ACF & TPT",1834683.95378345,315.44829534811,281.051676049723,54.906976399181,0.320487082184776,0.224604374636359,0,0,NA,NA,-0.179961286155465,-0.324566028908796,1833849.86521216,275.893272388635,244.181764782104,44.5303347267605,0.291360625617566,0.197446428022032,0,0,NA,NA,-0.227284432501941,-0.413984861235836,1837822.27944473,337.681280574411,289.985283281997,56.4576170185071,0.336567723587346,0.23019694924525,0,0,NA,NA,-0.109640223774769,-0.202591690773181
-106,"No Intervention",1834683.95378345,315.44829534811,281.051676049723,54.906976399181,0.320487082184776,0.224604374636359,0,0,NA,NA,-0.179961286155465,-0.324566028908796,1833849.86521216,275.893272388635,244.181764782104,44.5303347267605,0.291360625617566,0.197446428022032,0,0,NA,NA,-0.227284432501941,-0.413984861235836,1837822.27944473,337.681280574411,289.985283281997,56.4576170185071,0.336567723587346,0.23019694924525,0,0,NA,NA,-0.109640223774769,-0.202591690773181
-105,"ACF",1835039.03720572,315.007007346964,280.519616319577,54.7698254293467,0.320193868487507,0.224179822901114,0,0,NA,NA,-0.178313959125008,-0.321260095372553,1834202.71667561,275.590071461931,243.871520347624,44.4448753357712,0.291232138342075,0.197140186615627,0,0,NA,NA,-0.225164493856784,-0.40957939841479,1838190.99074182,337.101539713586,289.316109717977,56.3116585174479,0.336194037081162,0.229760005852069,0,0,NA,NA,-0.108667071588964,-0.200633447306074
-105,"ACF & TPT",1835039.03720572,315.007007346964,280.519616319577,54.7698254293467,0.320193868487507,0.224179822901114,0,0,NA,NA,-0.178313959125008,-0.321260095372553,1834202.71667561,275.590071461931,243.871520347624,44.4448753357712,0.291232138342075,0.197140186615627,0,0,NA,NA,-0.225164493856784,-0.40957939841479,1838190.99074182,337.101539713586,289.316109717977,56.3116585174479,0.336194037081162,0.229760005852069,0,0,NA,NA,-0.108667071588964,-0.200633447306074
-105,"No Intervention",1835039.03720572,315.007007346964,280.519616319577,54.7698254293467,0.320193868487507,0.224179822901114,0,0,NA,NA,-0.178313959125008,-0.321260095372553,1834202.71667561,275.590071461931,243.871520347624,44.4448753357712,0.291232138342075,0.197140186615627,0,0,NA,NA,-0.225164493856784,-0.40957939841479,1838190.99074182,337.101539713586,289.316109717977,56.3116585174479,0.336194037081162,0.229760005852069,0,0,NA,NA,-0.108667071588964,-0.200633447306074
-104,"ACF",1835394.39529561,314.564734755838,279.987277196201,54.6327360820307,0.319899364856026,0.223754905463137,0,0,NA,NA,-0.176662953392232,-0.317955656298716,1834555.89068197,275.28611708059,243.560879192354,44.3594122603817,0.291103013829395,0.196833591502105,0,0,NA,NA,-0.223040469699691,-0.405179891298366,1838559.86355792,336.520813127186,288.647032516767,56.1704466094005,0.335818822990947,0.229322676670386,0,0,NA,NA,-0.107691198397366,-0.198674167759042
-104,"ACF & TPT",1835394.39529561,314.564734755838,279.987277196201,54.6327360820307,0.319899364856026,0.223754905463137,0,0,NA,NA,-0.176662953392232,-0.317955656298716,1834555.89068197,275.28611708059,243.560879192354,44.3594122603817,0.291103013829395,0.196833591502105,0,0,NA,NA,-0.223040469699691,-0.405179891298366,1838559.86355792,336.520813127186,288.647032516767,56.1704466094005,0.335818822990947,0.229322676670386,0,0,NA,NA,-0.107691198397365,-0.198674167759042
-104,"No Intervention",1835394.39529561,314.564734755838,279.987277196201,54.6327360820307,0.319899364856026,0.223754905463137,0,0,NA,NA,-0.176662953392232,-0.317955656298716,1834555.89068197,275.28611708059,243.560879192354,44.3594122603817,0.291103013829395,0.196833591502105,0,0,NA,NA,-0.223040469699691,-0.405179891298366,1838559.86355792,336.520813127186,288.647032516767,56.1704466094005,0.335818822990947,0.229322676670386,0,0,NA,NA,-0.107691198397366,-0.198674167759042
-103,"ACF",1835750.02802146,314.121504013556,279.454683139304,54.4957136932176,0.319603588278255,0.223329643636172,0,0,NA,NA,-0.175008367649305,-0.31465284027581,1834909.38706574,274.981427353905,243.24985522053,44.2696971887973,0.290973258927099,0.196526658119919,0,0,NA,NA,-0.220912494022636,-0.400786500957897,1838928.89801308,335.939136956732,287.978082399192,56.0292990452767,0.335442104007665,0.228884983530481,0,0,NA,NA,-0.106712659101765,-0.196713924336621
